item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001528,ORD00613,PROD00383,2,586.28,5.0
ITEM001529,ORD00614,PROD00128,3,401.86,50.0
ITEM001530,ORD00615,PROD00331,6,633.65,5.0
ITEM001531,ORD00615,PROD00294,6,517.66,25.0
ITEM001532,ORD00616,PROD00022,1,28.74,0.0
ITEM001533,ORD00617,PROD00106,6,392.12,25.0
ITEM001534,ORD00617,PROD00255,7,521.39,0.0
ITEM001535,ORD00617,PROD00112,7,536.92,0.0
ITEM001536,ORD00617,PROD00124,1,49.3,25.0
ITEM001537,ORD00618,PROD00500,7,506.11,15.0
ITEM001538,ORD00618,PROD00231,2,362.06,20.0
ITEM001539,ORD00618,PROD00123,3,571.85,5.0
ITEM001540,ORD00619,PROD00195,7,268.38,30.0
ITEM001541,ORD00620,PROD00430,4,537.63,0.0
ITEM001542,ORD00620,PROD00015,7,208.8,20.0
ITEM001543,ORD00621,PROD00176,5,16.88,0.0
ITEM001544,ORD00622,PROD00132,7,133.31,25.0
ITEM001545,ORD00622,PROD00357,6,218.64,0.0
ITEM001546,ORD00622,PROD00275,5,677.56,0.0
ITEM001547,ORD00623,PROD00494,4,416.83,0.0
ITEM001548,ORD00623,PROD00070,-4,154.39,0.0
ITEM001549,ORD00623,PROD00215,3,225.88,0.0
ITEM001550,ORD00624,PROD00135,5,22.19,0.0
ITEM001551,ORD00625,PROD00304,4,155.21,0.0
ITEM001552,ORD00625,PROD00295,7,76.15,0.0
ITEM001553,ORD00626,PROD00292,5,70.84,0.0
ITEM001554,ORD00627,PROD00447,6,518.11,15.0
ITEM001555,ORD00627,PROD00276,8,186.94,0.0
ITEM001556,ORD00627,PROD00233,-4,574.22,40.0
ITEM001557,ORD00628,PROD00388,5,487.43,5.0
ITEM001558,ORD00629,PROD00157,2,152.99,0.0
ITEM001559,ORD00629,PROD00241,6,149.77,0.0
ITEM001560,ORD00630,PROD00110,8,577.61,5.0
ITEM001561,ORD00630,PROD00120,1,269.02,0.0
ITEM001562,ORD00631,PROD00099,7,533.84,0.0
ITEM001563,ORD00631,PROD00066,6,183.09,0.0
ITEM001564,ORD00631,PROD00021,2,550.82,0.0
ITEM001565,ORD00632,PROD00458,1,55.12,0.0
ITEM001566,ORD00632,PROD00237,5,328.54,0.0
ITEM001567,ORD00633,PROD00363,5,528.69,0.0
ITEM001568,ORD00634,PROD00191,4,75.73,5.0
ITEM001569,ORD00634,PROD00319,5,449.69,10.0
ITEM001570,ORD00634,PROD00074,-8,298.54,25.0
ITEM001571,ORD00635,PROD00078,5,290.19,0.0
ITEM001572,ORD00635,PROD00105,6,159.56,0.0
ITEM001573,ORD00635,PROD00153,3,318.46,0.0
ITEM001574,ORD00635,PROD00456,4,408.0,0.0
ITEM001575,ORD00636,PROD00019,7,130.41,0.0
ITEM001576,ORD00637,PROD00111,1,76.7,0.0
ITEM001577,ORD00637,PROD00356,1,650.5,0.0
ITEM001578,ORD00637,PROD00018,6,9.58,0.0
ITEM001579,ORD00637,PROD00458,3,69.27,0.0
ITEM001580,ORD00638,PROD00491,-1,124.77,0.0
ITEM001581,ORD00638,PROD00310,1,398.51,0.0
ITEM001582,ORD00638,PROD00171,-1,461.42,0.0
ITEM001583,ORD00638,PROD00316,4,508.48,0.0
ITEM001584,ORD00639,PROD00088,2,8.84,25.0
ITEM001585,ORD00639,PROD00022,8,33.25,20.0
ITEM001586,ORD00639,PROD00073,1,528.23,0.0
ITEM001587,ORD00639,PROD00446,5,108.79,20.0
ITEM001588,ORD00640,PROD00292,2,70.84,0.0
ITEM001589,ORD00641,PROD00157,1,124.04,0.0
ITEM001590,ORD00641,PROD00116,5,431.87,40.0
ITEM001591,ORD00641,PROD00095,2,484.77,0.0
ITEM001592,ORD00642,PROD00093,5,306.69,0.0
ITEM001593,ORD00642,PROD00376,1,35.97,0.0
ITEM001594,ORD00642,PROD00422,8,39.07,0.0
ITEM001595,ORD00643,PROD00107,7,465.16,0.0
ITEM001596,ORD00644,PROD00116,8,453.47,25.0
ITEM001597,ORD00645,PROD00369,3,137.72,0.0
ITEM001598,ORD00645,PROD00355,6,331.68,0.0
ITEM001599,ORD00645,PROD00055,2,337.33,40.0
ITEM001602,ORD00647,PROD00065,7,244.78,50.0
ITEM001603,ORD00647,PROD00160,1,620.25,0.0
ITEM001604,ORD00647,PROD00421,2,232.79,0.0
ITEM001605,ORD00647,PROD00017,3,59.49,0.0
ITEM001606,ORD00648,PROD00207,4,22.58,40.0
ITEM001607,ORD00649,PROD00403,4,129.26,0.0
ITEM001608,ORD00649,PROD00224,1,43.18,0.0
ITEM001609,ORD00650,PROD00164,3,594.03,10.0
ITEM001610,ORD00650,PROD00034,4,428.72,0.0
ITEM001611,ORD00650,PROD00481,1,679.29,0.0
ITEM001612,ORD00650,PROD00450,-4,56.93,0.0
ITEM001613,ORD00651,PROD00128,7,385.57,0.0
ITEM001614,ORD00651,PROD00314,2,98.51,0.0
ITEM001615,ORD00651,PROD00409,2,139.8,30.0
ITEM001616,ORD00651,PROD00078,3,296.41,0.0
ITEM001617,ORD00652,PROD00380,8,487.13,20.0
ITEM001618,ORD00652,PROD00005,6,91.58,40.0
ITEM001619,ORD00652,PROD00483,7,341.57,0.0
ITEM001620,ORD00652,PROD00126,1,314.68,25.0
ITEM001621,ORD00653,PROD00351,7,240.83,0.0
ITEM001622,ORD00653,PROD00428,8,38.35,0.0
ITEM001623,ORD00653,PROD00452,2,406.12,0.0
ITEM001624,ORD00654,PROD00356,3,573.97,50.0
ITEM001625,ORD00654,PROD00077,4,572.31,30.0
ITEM001626,ORD00654,PROD00007,4,438.39,0.0
ITEM001627,ORD00655,PROD00211,6,456.18,0.0
ITEM001628,ORD00655,PROD00306,5,407.24,0.0
ITEM001629,ORD00655,PROD00076,2,517.07,0.0
ITEM001630,ORD00655,PROD00452,1,488.78,25.0
ITEM001631,ORD00656,PROD00353,3,311.9,0.0
ITEM001632,ORD00657,PROD00496,7,307.11,0.0
ITEM001633,ORD00657,PROD00257,8,89.19,0.0
ITEM001634,ORD00657,PROD00070,6,153.2,0.0
ITEM001635,ORD00658,PROD00082,4,421.07,0.0
ITEM001636,ORD00658,PROD00005,3,84.64,40.0
ITEM001637,ORD00658,PROD00283,2,228.17,5.0
ITEM001638,ORD00659,PROD00403,6,141.87,0.0
ITEM001639,ORD00659,PROD00341,7,344.04,0.0
ITEM001640,ORD00660,PROD00309,1,476.61,0.0
ITEM001641,ORD00660,PROD00028,4,501.78,0.0
ITEM001642,ORD00660,PROD00016,3,280.41,50.0
ITEM001643,ORD00660,PROD00036,-3,362.56,50.0
ITEM001644,ORD00661,PROD00255,7,614.19,0.0
ITEM001645,ORD00662,PROD00160,1,605.71,0.0
ITEM001646,ORD00662,PROD00091,8,214.33,0.0
ITEM001647,ORD00662,PROD00325,1,358.01,0.0
ITEM001648,ORD00663,PROD00004,4,80.1,0.0
ITEM001649,ORD00663,PROD00433,4,429.4,40.0
ITEM001650,ORD00664,PROD00210,3,497.9,30.0
ITEM001651,ORD00664,PROD00348,8,473.51,0.0
ITEM001652,ORD00664,PROD00232,7,695.61,20.0
ITEM001653,ORD00664,PROD00479,7,77.75,15.0
ITEM001654,ORD00665,PROD00490,8,352.77,0.0
ITEM001655,ORD00666,PROD00262,5,213.05,0.0
ITEM001656,ORD00666,PROD00240,3,610.32,15.0
ITEM001657,ORD00666,PROD00008,2,202.3,0.0
ITEM001658,ORD00666,PROD00290,5,26.65,0.0
ITEM001659,ORD00667,PROD00443,4,333.16,0.0
ITEM001660,ORD00667,PROD00215,7,277.56,40.0
ITEM001661,ORD00667,PROD00045,7,452.76,15.0
ITEM001662,ORD00668,PROD00183,-3,348.48,0.0
ITEM001663,ORD00668,PROD00354,5,179.02,0.0
ITEM001664,ORD00669,PROD00052,8,128.34,0.0
ITEM001665,ORD00670,PROD00272,-4,499.28,10.0
ITEM001666,ORD00671,PROD00116,5,379.43,10.0
ITEM001667,ORD00671,PROD00371,5,516.12,0.0
ITEM001668,ORD00671,PROD00012,7,424.29,15.0
ITEM001669,ORD00672,PROD00419,1,395.49,0.0
ITEM001670,ORD00673,PROD00160,5,571.79,10.0
ITEM001671,ORD00673,PROD00442,7,526.32,25.0
ITEM001672,ORD00673,PROD00218,4,486.51,0.0
ITEM001673,ORD00674,PROD00028,4,661.63,40.0
ITEM001674,ORD00674,PROD00054,1,181.36,5.0
ITEM001675,ORD00674,PROD00481,5,538.58,0.0
ITEM001676,ORD00674,PROD00060,8,432.07,0.0
ITEM001677,ORD00675,PROD00391,7,358.94,30.0
ITEM001678,ORD00675,PROD00388,3,491.32,40.0
ITEM001679,ORD00675,PROD00370,2,99.09,0.0
ITEM001680,ORD00675,PROD00326,6,242.22,40.0
ITEM001681,ORD00676,PROD00106,6,460.59,0.0
ITEM001682,ORD00677,PROD00012,3,364.89,20.0
ITEM001683,ORD00678,PROD00242,8,133.59,0.0
ITEM001684,ORD00679,PROD00240,7,486.55,0.0
ITEM001685,ORD00679,PROD00354,8,192.33,0.0
ITEM001686,ORD00680,PROD00347,7,578.48,0.0
ITEM001687,ORD00680,PROD00062,8,143.18,0.0
ITEM001692,ORD00682,PROD00084,2,364.25,0.0
ITEM001693,ORD00682,PROD00197,7,42.6,15.0
ITEM001694,ORD00683,PROD00342,7,516.15,15.0
ITEM001695,ORD00683,PROD00034,2,362.98,15.0
ITEM001696,ORD00683,PROD00357,3,239.13,0.0
ITEM001697,ORD00683,PROD00060,5,518.49,0.0
ITEM001698,ORD00684,PROD00246,4,690.71,0.0
ITEM001699,ORD00685,PROD00458,5,68.78,30.0
ITEM001700,ORD00685,PROD00058,4,99.62,0.0
ITEM001701,ORD00685,PROD00438,2,281.43,0.0
ITEM001702,ORD00686,PROD00379,2,127.74,0.0
ITEM001703,ORD00687,PROD00024,6,367.67,0.0
ITEM001704,ORD00687,PROD00369,7,130.41,0.0
ITEM001705,ORD00688,PROD00119,6,74.58,0.0
ITEM001706,ORD00688,PROD00048,1,549.31,15.0
ITEM001707,ORD00689,PROD00216,3,37.54,25.0
ITEM001708,ORD00689,PROD00404,2,182.75,0.0
ITEM001709,ORD00689,PROD00173,2,472.37,20.0
ITEM001710,ORD00689,PROD00465,2,24.8,0.0
ITEM001711,ORD00690,PROD00260,6,90.39,0.0
ITEM001712,ORD00690,PROD00481,8,659.89,5.0
ITEM001713,ORD00690,PROD00079,5,10.39,15.0
ITEM001714,ORD00690,PROD00396,8,38.41,0.0
ITEM001715,ORD00691,PROD00227,8,547.77,20.0
ITEM001716,ORD00692,PROD00186,5,623.05,0.0
ITEM001717,ORD00693,PROD00247,1,567.69,0.0
ITEM001718,ORD00693,PROD00158,1,181.48,15.0
ITEM001719,ORD00694,PROD00431,6,412.71,20.0
ITEM001720,ORD00695,PROD00083,6,278.7,30.0
ITEM001725,ORD00697,PROD00112,7,568.04,25.0
ITEM001726,ORD00697,PROD00027,1,503.24,0.0
ITEM001727,ORD00698,PROD00303,3,222.83,0.0
ITEM001728,ORD00698,PROD00190,-5,627.96,30.0
ITEM001729,ORD00698,PROD00269,3,340.98,0.0
ITEM001730,ORD00698,PROD00381,6,45.95,0.0
ITEM001731,ORD00699,PROD00398,4,509.09,20.0
ITEM001732,ORD00699,PROD00231,8,295.99,20.0
ITEM001733,ORD00699,PROD00364,5,187.0,25.0
ITEM001734,ORD00700,PROD00124,5,49.65,0.0
ITEM001735,ORD00701,PROD00441,3,194.38,0.0
ITEM001736,ORD00701,PROD00031,3,624.12,0.0
ITEM001737,ORD00702,PROD00055,8,414.26,20.0
ITEM001738,ORD00703,PROD00311,8,87.56,0.0
ITEM001739,ORD00703,PROD00400,6,50.51,0.0
ITEM001740,ORD00703,PROD00283,4,208.33,0.0
ITEM001741,ORD00703,PROD00054,1,193.54,10.0
ITEM001742,ORD00704,PROD00016,7,359.12,40.0
ITEM001743,ORD00704,PROD00049,5,298.94,0.0
ITEM001744,ORD00705,PROD00425,7,69.17,20.0
ITEM001745,ORD00705,PROD00238,1,25.97,5.0
ITEM001746,ORD00705,PROD00205,8,320.28,0.0
ITEM001747,ORD00705,PROD00176,1,15.73,0.0
ITEM001748,ORD00706,PROD00212,3,223.12,0.0
ITEM001749,ORD00706,PROD00296,2,74.18,0.0
ITEM001750,ORD00707,PROD00401,4,594.3,0.0
ITEM001751,ORD00707,PROD00114,1,433.05,15.0
ITEM001752,ORD00707,PROD00134,6,526.05,25.0
ITEM001753,ORD00708,PROD00056,4,626.64,0.0
ITEM001754,ORD00708,PROD00237,8,394.25,10.0
ITEM001755,ORD00708,PROD00459,7,372.57,15.0
ITEM001760,ORD00710,PROD00155,7,228.07,50.0
ITEM001761,ORD00710,PROD00434,3,302.75,0.0
ITEM001762,ORD00710,PROD00367,3,285.9,0.0
ITEM001763,ORD00710,PROD00396,6,35.87,40.0
ITEM001764,ORD00711,PROD00144,1,509.68,0.0
ITEM001765,ORD00712,PROD00179,4,610.8,0.0
ITEM001766,ORD00712,PROD00086,2,271.27,30.0
ITEM001767,ORD00713,PROD00177,1,600.31,10.0
ITEM001768,ORD00713,PROD00173,1,464.69,0.0
ITEM001769,ORD00713,PROD00259,5,550.96,0.0
ITEM001770,ORD00714,PROD00387,4,393.31,0.0
ITEM001771,ORD00714,PROD00127,3,225.28,0.0
ITEM001772,ORD00715,PROD00178,4,496.12,15.0
ITEM001773,ORD00716,PROD00047,1,344.6,0.0
ITEM001774,ORD00716,PROD00307,3,562.19,0.0
ITEM001775,ORD00716,PROD00125,7,339.24,0.0
ITEM001776,ORD00717,PROD00302,3,352.51,0.0
ITEM001777,ORD00717,PROD00094,5,245.31,0.0
ITEM001778,ORD00717,PROD00462,2,148.66,0.0
ITEM001787,ORD00720,PROD00298,5,522.59,25.0
ITEM001788,ORD00721,PROD00249,8,466.24,0.0
ITEM001789,ORD00721,PROD00310,6,482.75,0.0
ITEM001790,ORD00721,PROD00068,2,350.81,0.0
ITEM001791,ORD00721,PROD00420,6,420.65,0.0
ITEM001792,ORD00722,PROD00303,1,190.3,0.0
ITEM001793,ORD00723,PROD00022,7,30.16,0.0
ITEM001794,ORD00723,PROD00107,3,492.32,50.0
ITEM001795,ORD00723,PROD00182,1,320.82,0.0
ITEM001796,ORD00723,PROD00278,7,420.12,15.0
ITEM001797,ORD00724,PROD00377,4,259.51,0.0
ITEM001798,ORD00724,PROD00499,7,371.85,0.0
ITEM001799,ORD00724,PROD00208,1,703.08,0.0
ITEM001800,ORD00725,PROD00065,3,279.75,50.0
ITEM001801,ORD00725,PROD00378,7,58.76,0.0
ITEM001802,ORD00725,PROD00094,1,265.45,0.0
ITEM001803,ORD00725,PROD00181,7,137.3,15.0
ITEM001804,ORD00726,PROD00089,4,291.07,0.0
ITEM001805,ORD00726,PROD00093,2,350.5,0.0
ITEM001806,ORD00726,PROD00084,5,293.35,0.0
ITEM001807,ORD00726,PROD00090,1,410.67,20.0
ITEM001808,ORD00727,PROD00426,1,662.07,0.0
ITEM001809,ORD00727,PROD00135,6,24.17,0.0
ITEM001810,ORD00728,PROD00221,2,422.05,0.0
ITEM001811,ORD00728,PROD00021,4,415.93,0.0
ITEM001812,ORD00728,PROD00390,4,437.78,25.0
ITEM001813,ORD00729,PROD00069,8,102.1,40.0
ITEM001814,ORD00729,PROD00196,1,436.52,0.0
ITEM001815,ORD00730,PROD00237,1,368.54,0.0
ITEM001816,ORD00730,PROD00057,7,361.62,0.0
ITEM001817,ORD00731,PROD00446,5,85.11,0.0
ITEM001818,ORD00731,PROD00481,1,601.66,0.0
ITEM001819,ORD00731,PROD00089,7,260.2,30.0
ITEM001820,ORD00731,PROD00076,2,535.67,10.0
ITEM001821,ORD00732,PROD00059,5,158.4,0.0
ITEM001822,ORD00732,PROD00223,4,220.71,0.0
ITEM001823,ORD00732,PROD00142,5,588.86,20.0
ITEM001824,ORD00732,PROD00092,7,13.29,0.0
ITEM001825,ORD00733,PROD00458,1,71.71,15.0
ITEM001826,ORD00733,PROD00310,1,395.27,5.0
ITEM001827,ORD00733,PROD00243,6,587.42,0.0
ITEM001828,ORD00733,PROD00011,8,275.38,0.0
ITEM001829,ORD00734,PROD00154,1,71.08,0.0
ITEM001830,ORD00734,PROD00113,5,206.4,0.0
ITEM001831,ORD00735,PROD00087,6,468.99,0.0
ITEM001832,ORD00735,PROD00101,7,302.98,0.0
ITEM001833,ORD00735,PROD00390,3,581.13,0.0
ITEM001834,ORD00735,PROD00275,4,584.1,20.0
ITEM001835,ORD00736,PROD00144,3,586.13,0.0
ITEM001839,ORD00738,PROD00428,4,45.38,0.0
ITEM001840,ORD00739,PROD00026,7,462.62,0.0
ITEM001841,ORD00739,PROD00234,5,100.14,0.0
ITEM001842,ORD00739,PROD00203,2,337.85,0.0
ITEM001843,ORD00739,PROD00334,6,467.13,0.0
ITEM001844,ORD00740,PROD00435,7,316.88,0.0
ITEM001845,ORD00740,PROD00474,2,588.28,0.0
ITEM001846,ORD00740,PROD00356,6,540.49,25.0
ITEM001847,ORD00740,PROD00018,3,12.77,40.0
ITEM001848,ORD00741,PROD00006,5,661.37,30.0
ITEM001849,ORD00742,PROD00011,4,223.98,20.0
ITEM001850,ORD00742,PROD00018,1,10.61,0.0
ITEM001851,ORD00742,PROD00137,4,76.88,0.0
ITEM001852,ORD00742,PROD00331,-4,559.36,0.0
ITEM001853,ORD00743,PROD00281,3,415.14,0.0
ITEM001854,ORD00744,PROD00467,5,420.09,25.0
ITEM001855,ORD00744,PROD00232,7,606.91,0.0
ITEM001856,ORD00744,PROD00169,1,207.36,25.0
ITEM001857,ORD00744,PROD00213,3,320.15,25.0
ITEM001858,ORD00745,PROD00205,6,241.85,5.0
ITEM001859,ORD00745,PROD00433,5,507.13,0.0
ITEM001860,ORD00745,PROD00061,1,232.47,20.0
ITEM001861,ORD00745,PROD00392,2,32.6,0.0
ITEM001862,ORD00746,PROD00016,4,309.92,0.0
ITEM001863,ORD00746,PROD00036,3,368.41,40.0
ITEM001864,ORD00746,PROD00243,3,563.54,0.0
ITEM001865,ORD00746,PROD00316,3,448.89,0.0
ITEM001866,ORD00747,PROD00360,4,196.89,0.0
ITEM001867,ORD00747,PROD00047,1,380.25,15.0
ITEM001868,ORD00747,PROD00313,7,44.83,0.0
ITEM001869,ORD00747,PROD00106,4,432.58,0.0
ITEM001870,ORD00748,PROD00491,1,116.26,0.0
ITEM001871,ORD00748,PROD00290,7,27.68,40.0
ITEM001872,ORD00749,PROD00316,8,492.59,0.0
ITEM001873,ORD00750,PROD00491,4,141.78,0.0
ITEM001874,ORD00750,PROD00398,4,560.0,30.0
ITEM001875,ORD00751,PROD00239,2,352.57,0.0
ITEM001876,ORD00752,PROD00198,5,225.15,15.0
ITEM001877,ORD00753,PROD00053,5,228.25,0.0
ITEM001878,ORD00754,PROD00462,2,167.24,0.0
ITEM001879,ORD00754,PROD00230,2,148.25,40.0
ITEM001880,ORD00755,PROD00323,8,130.3,0.0
ITEM001881,ORD00755,PROD00263,1,9.11,5.0
ITEM001882,ORD00755,PROD00233,3,550.49,20.0
ITEM001883,ORD00755,PROD00282,5,168.96,15.0
ITEM001884,ORD00756,PROD00339,8,64.27,0.0
ITEM001885,ORD00757,PROD00488,8,477.91,0.0
ITEM001886,ORD00757,PROD00215,7,252.67,30.0
ITEM001887,ORD00757,PROD00308,7,593.96,0.0
ITEM001888,ORD00758,PROD00208,1,623.86,0.0
ITEM001889,ORD00758,PROD00431,2,375.5,10.0
ITEM001890,ORD00758,PROD00473,5,382.77,0.0
ITEM001891,ORD00758,PROD00412,3,289.06,0.0
ITEM001892,ORD00759,PROD00461,-3,459.93,30.0
ITEM001893,ORD00759,PROD00477,5,116.55,10.0
ITEM001894,ORD00759,PROD00209,2,619.74,0.0
ITEM001895,ORD00759,PROD00115,-4,124.98,0.0
ITEM001896,ORD00760,PROD00292,1,77.5,0.0
ITEM001897,ORD00760,PROD00390,3,495.9,0.0
ITEM001898,ORD00760,PROD00193,5,426.01,0.0
ITEM001899,ORD00761,PROD00131,2,223.61,15.0
ITEM001900,ORD00761,PROD00399,1,181.11,30.0
ITEM001901,ORD00761,PROD00140,3,428.34,25.0
ITEM001902,ORD00761,PROD00232,4,700.28,0.0
ITEM001903,ORD00762,PROD00211,4,476.73,0.0
ITEM001904,ORD00762,PROD00020,8,441.08,25.0
ITEM001905,ORD00762,PROD00209,2,559.61,0.0
ITEM001906,ORD00762,PROD00291,3,270.17,0.0
ITEM001907,ORD00763,PROD00096,7,139.56,40.0
ITEM001908,ORD00763,PROD00006,7,586.33,0.0
ITEM001909,ORD00763,PROD00477,7,113.98,20.0
ITEM001910,ORD00764,PROD00302,4,414.55,30.0
ITEM001911,ORD00764,PROD00245,7,443.6,0.0
ITEM001912,ORD00765,PROD00231,6,354.14,0.0
ITEM001913,ORD00765,PROD00155,5,183.41,0.0
ITEM001914,ORD00765,PROD00486,5,688.24,5.0
ITEM001915,ORD00765,PROD00168,4,279.49,0.0
ITEM001916,ORD00766,PROD00065,-1,259.18,0.0
ITEM001917,ORD00766,PROD00153,8,251.18,0.0
ITEM001918,ORD00767,PROD00490,4,340.77,30.0
ITEM001919,ORD00768,PROD00112,1,474.67,20.0
ITEM001920,ORD00769,PROD00078,8,302.63,0.0
ITEM001921,ORD00769,PROD00277,6,333.06,0.0
ITEM001922,ORD00769,PROD00082,3,398.31,0.0
ITEM001923,ORD00770,PROD00029,4,98.22,0.0
ITEM001924,ORD00770,PROD00292,7,89.01,40.0
ITEM001925,ORD00771,PROD00287,7,29.83,40.0
ITEM001926,ORD00771,PROD00333,6,605.91,0.0
ITEM001927,ORD00771,PROD00003,6,104.9,50.0
ITEM001928,ORD00772,PROD00210,7,433.29,40.0
ITEM001929,ORD00772,PROD00388,5,549.82,0.0
ITEM001930,ORD00772,PROD00127,5,253.88,0.0
ITEM001931,ORD00772,PROD00084,2,300.69,0.0
ITEM001935,ORD00774,PROD00427,2,242.45,0.0
ITEM001936,ORD00774,PROD00100,1,334.85,15.0
ITEM001937,ORD00774,PROD00437,5,367.05,0.0
ITEM001939,ORD00776,PROD00444,4,515.79,0.0
ITEM001940,ORD00776,PROD00496,8,404.83,0.0
ITEM001941,ORD00776,PROD00388,8,522.52,50.0
ITEM001942,ORD00776,PROD00046,4,548.96,0.0
ITEM001943,ORD00777,PROD00041,7,476.62,0.0
ITEM001944,ORD00777,PROD00310,6,463.31,0.0
ITEM001945,ORD00777,PROD00279,2,329.17,15.0
ITEM001946,ORD00778,PROD00368,7,193.13,0.0
ITEM001947,ORD00778,PROD00342,7,460.14,0.0
ITEM001948,ORD00778,PROD00243,-5,525.34,0.0
ITEM001949,ORD00779,PROD00368,5,165.93,0.0
ITEM001950,ORD00780,PROD00390,3,464.9,5.0
ITEM001951,ORD00781,PROD00302,3,352.51,5.0
ITEM001952,ORD00781,PROD00123,7,563.25,0.0
ITEM001953,ORD00782,PROD00338,1,453.02,0.0
ITEM001954,ORD00783,PROD00047,7,442.63,0.0
ITEM001955,ORD00783,PROD00308,4,483.36,0.0
ITEM001956,ORD00783,PROD00214,1,318.16,20.0
ITEM001957,ORD00784,PROD00135,1,23.67,20.0
ITEM001958,ORD00784,PROD00022,8,30.88,0.0
ITEM001959,ORD00784,PROD00087,2,441.4,25.0
ITEM001960,ORD00785,PROD00444,2,533.73,10.0
ITEM001961,ORD00785,PROD00416,2,444.96,0.0
ITEM001962,ORD00785,PROD00284,1,249.29,10.0
ITEM001963,ORD00786,PROD00337,7,159.02,40.0
ITEM001964,ORD00786,PROD00076,4,412.91,0.0
ITEM001965,ORD00787,PROD00244,5,559.92,0.0
ITEM001966,ORD00788,PROD00372,1,624.85,30.0
ITEM001967,ORD00788,PROD00396,4,36.82,15.0
ITEM001968,ORD00788,PROD00200,6,160.9,0.0
ITEM001969,ORD00788,PROD00216,8,45.36,40.0
ITEM001970,ORD00789,PROD00093,7,309.26,0.0
ITEM001971,ORD00789,PROD00500,7,387.43,0.0
ITEM001972,ORD00789,PROD00009,8,302.1,40.0
ITEM001973,ORD00789,PROD00111,7,99.98,40.0
ITEM001974,ORD00790,PROD00122,7,476.5,15.0
ITEM001975,ORD00790,PROD00023,2,323.44,0.0
ITEM001976,ORD00790,PROD00429,-2,292.28,0.0
ITEM001977,ORD00790,PROD00304,3,145.12,30.0
ITEM001978,ORD00791,PROD00074,1,266.55,0.0
ITEM001979,ORD00792,PROD00393,6,71.88,15.0
ITEM001980,ORD00792,PROD00119,3,78.39,0.0
ITEM001981,ORD00793,PROD00023,8,323.44,20.0
ITEM001982,ORD00793,PROD00479,6,76.49,0.0
ITEM001983,ORD00793,PROD00323,3,143.11,0.0
ITEM001984,ORD00793,PROD00286,5,252.11,40.0
ITEM001985,ORD00794,PROD00064,2,417.94,0.0
ITEM001986,ORD00795,PROD00323,4,132.43,15.0
ITEM001987,ORD00795,PROD00391,7,324.63,0.0
ITEM001988,ORD00795,PROD00407,3,65.49,5.0
ITEM001989,ORD00796,PROD00359,1,127.88,5.0
ITEM001990,ORD00796,PROD00416,3,448.49,0.0
ITEM001991,ORD00796,PROD00230,8,115.65,0.0
ITEM001992,ORD00797,PROD00462,1,170.73,0.0
ITEM001993,ORD00797,PROD00033,-6,522.75,0.0
ITEM001994,ORD00797,PROD00102,2,266.36,30.0
ITEM001995,ORD00797,PROD00487,8,446.31,0.0
ITEM001996,ORD00798,PROD00178,1,488.66,0.0
ITEM001997,ORD00799,PROD00039,6,410.95,0.0
ITEM001998,ORD00799,PROD00029,5,103.47,0.0
ITEM001999,ORD00799,PROD00050,6,68.25,50.0
ITEM002000,ORD00800,PROD00164,2,682.39,30.0
